Index,DLL Path,Suspicious,Signature Info
6386,C:\WINDOWS\SYSTEM32\directxdatabasehelper.dll,No,Not checked
6387,C:\WINDOWS\SYSTEM32\dxcore.dll,No,Not checked
6388,C:\WINDOWS\SYSTEM32\mf.dll,No,Not checked
6389,C:\WINDOWS\SYSTEM32\mfplat.dll,No,Not checked
6390,C:\Users\arthur\AppData\Local\Programs\cursor\D3DCompiler_47.dll,Yes,Signature check failed!
6391,C:\Users\arthur\AppData\Local\Programs\cursor\libglesv2.dll,Yes,Signature check failed!
6392,C:\Users\arthur\AppData\Local\Programs\cursor\libegl.dll,Yes,Signature check failed!
6393,C:\WINDOWS\SYSTEM32\dwmapi.dll,No,Not checked
6394,C:\WINDOWS\SYSTEM32\d3d11.dll,No,Not checked
6395,C:\WINDOWS\SYSTEM32\dcomp.dll,No,Not checked
6396,C:\WINDOWS\SYSTEM32\Microsoft.Internal.WarpPal.dll,No,Not checked
6397,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdxx64.dll,No,Not checked
6398,C:\WINDOWS\System32\SETUPAPI.dll,No,Not checked
6399,C:\WINDOWS\SYSTEM32\windows.storage.dll,No,Not checked
6400,C:\WINDOWS\System32\shlwapi.dll,No,Not checked
6401,C:\WINDOWS\SYSTEM32\profapi.dll,No,Not checked
6402,C:\WINDOWS\system32\atidxx64.dll,No,Not checked
6403,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdenc64.dll,No,Not checked
6404,C:\WINDOWS\SYSTEM32\BCrypt.dll,No,Not checked
6405,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdihk64.dll,No,Not checked
6406,C:\Users\arthur\AppData\Local\Programs\cursor\vk_swiftshader.dll,Yes,Signature check failed!
6407,C:\WINDOWS\System32\MSCTF.dll,No,Not checked
6408,C:\WINDOWS\SYSTEM32\uiautomationcore.dll,No,Not checked
6409,C:\WINDOWS\SYSTEM32\OLEACC.dll,No,Not checked
6410,C:\WINDOWS\System32\clbcatq.dll,No,Not checked
6411,C:\Windows\System32\threadpoolwinrt.dll,No,Not checked
6412,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6413,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6414,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
6415,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
6416,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6417,C:\Users\arthur\AppData\Local\Programs\cursor\ffmpeg.dll,Yes,Signature check failed!
6418,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
6419,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6420,C:\WINDOWS\System32\combase.dll,No,Not checked
6421,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6422,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
6423,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
6424,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
6425,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
6426,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6427,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
6428,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
6429,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
6430,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
6431,C:\WINDOWS\System32\shcore.dll,No,Not checked
6432,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
6433,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
6434,C:\WINDOWS\System32\sechost.dll,No,Not checked
6435,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
6436,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
6437,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
6438,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
6439,C:\WINDOWS\System32\USER32.dll,No,Not checked
6440,C:\WINDOWS\System32\win32u.dll,No,Not checked
6441,C:\WINDOWS\System32\GDI32.dll,No,Not checked
6442,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
6443,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
6444,C:\WINDOWS\system32\mswsock.dll,No,Not checked
6445,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
6446,C:\WINDOWS\System32\wintypes.dll,No,Not checked
6447,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
6448,C:\WINDOWS\SYSTEM32\ntmarta.dll,No,Not checked
6449,C:\WINDOWS\system32\nlansp_c.dll,No,Not checked
6450,C:\WINDOWS\System32\NSI.dll,No,Not checked
6451,C:\WINDOWS\SYSTEM32\DNSAPI.dll,No,Not checked
6452,C:\WINDOWS\System32\ole32.dll,No,Not checked
6453,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
6454,C:\WINDOWS\System32\clbcatq.dll,No,Not checked
6455,C:\WINDOWS\System32\netprofm.dll,No,Not checked
6456,C:\Windows\System32\rasadhlp.dll,No,Not checked
6457,C:\WINDOWS\System32\npmproxy.dll,No,Not checked
6458,C:\WINDOWS\System32\nlmproxy.dll,No,Not checked
6459,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6460,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6461,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
6462,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6463,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6464,C:\WINDOWS\System32\combase.dll,No,Not checked
6465,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6466,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
6467,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
6468,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
6469,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6470,C:\Users\arthur\AppData\Local\Programs\cursor\ffmpeg.dll,Yes,Signature check failed!
6471,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
6472,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
6473,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
6474,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
6475,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
6476,C:\WINDOWS\System32\shcore.dll,No,Not checked
6477,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
6478,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
6479,C:\WINDOWS\System32\sechost.dll,No,Not checked
6480,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
6481,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
6482,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
6483,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
6484,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
6485,C:\WINDOWS\System32\USER32.dll,No,Not checked
6486,C:\WINDOWS\System32\win32u.dll,No,Not checked
6487,C:\WINDOWS\System32\GDI32.dll,No,Not checked
6488,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
6489,C:\WINDOWS\system32\mswsock.dll,No,Not checked
6490,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
6491,C:\WINDOWS\System32\wintypes.dll,No,Not checked
6492,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
6493,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6494,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6495,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
6496,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
6497,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6498,C:\Users\arthur\AppData\Local\Programs\cursor\ffmpeg.dll,Yes,Signature check failed!
6499,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
6500,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6501,C:\WINDOWS\System32\combase.dll,No,Not checked
6502,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6503,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
6504,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
6505,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
6506,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
6507,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6508,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
6509,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
6510,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
6511,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
6512,C:\WINDOWS\System32\shcore.dll,No,Not checked
6513,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
6514,C:\WINDOWS\System32\sechost.dll,No,Not checked
6515,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
6516,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
6517,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
6518,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
6519,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
6520,C:\WINDOWS\System32\USER32.dll,No,Not checked
6521,C:\WINDOWS\System32\win32u.dll,No,Not checked
6522,C:\WINDOWS\System32\GDI32.dll,No,Not checked
6523,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
6524,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
6525,C:\WINDOWS\system32\mswsock.dll,No,Not checked
6526,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
6527,C:\WINDOWS\System32\wintypes.dll,No,Not checked
6528,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
6529,C:\WINDOWS\SYSTEM32\ntmarta.dll,No,Not checked
6530,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
6531,C:\WINDOWS\system32\napinsp.dll,No,Not checked
6532,C:\WINDOWS\SYSTEM32\DNSAPI.dll,No,Not checked
6533,C:\WINDOWS\System32\NSI.dll,No,Not checked
6534,C:\WINDOWS\System32\winrnr.dll,No,Not checked
6535,C:\WINDOWS\system32\nlansp_c.dll,No,Not checked
6536,C:\WINDOWS\system32\wshbth.dll,No,Not checked
6537,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6538,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6539,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
6540,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
6541,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6542,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6543,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
6544,C:\Users\arthur\AppData\Local\Programs\cursor\ffmpeg.dll,Yes,Signature check failed!
6545,C:\WINDOWS\System32\combase.dll,No,Not checked
6546,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6547,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
6548,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
6549,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
6550,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
6551,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6552,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
6553,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
6554,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
6555,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
6556,C:\WINDOWS\System32\shcore.dll,No,Not checked
6557,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
6558,C:\WINDOWS\System32\sechost.dll,No,Not checked
6559,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
6560,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
6561,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
6562,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
6563,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
6564,C:\WINDOWS\System32\USER32.dll,No,Not checked
6565,C:\WINDOWS\System32\win32u.dll,No,Not checked
6566,C:\WINDOWS\System32\GDI32.dll,No,Not checked
6567,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
6568,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
6569,C:\WINDOWS\system32\mswsock.dll,No,Not checked
6570,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
6571,C:\WINDOWS\System32\wintypes.dll,No,Not checked
6572,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
6573,C:\WINDOWS\SYSTEM32\ntmarta.dll,No,Not checked
6574,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
6575,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6576,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6577,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
6578,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
6579,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6580,C:\Users\arthur\AppData\Local\Programs\cursor\ffmpeg.dll,Yes,Signature check failed!
6581,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
6582,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6583,C:\WINDOWS\System32\combase.dll,No,Not checked
6584,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6585,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
6586,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
6587,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
6588,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
6589,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6590,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
6591,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
6592,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
6593,C:\WINDOWS\System32\shcore.dll,No,Not checked
6594,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
6595,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
6596,C:\WINDOWS\System32\sechost.dll,No,Not checked
6597,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
6598,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
6599,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
6600,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
6601,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
6602,C:\WINDOWS\System32\USER32.dll,No,Not checked
6603,C:\WINDOWS\System32\win32u.dll,No,Not checked
6604,C:\WINDOWS\System32\GDI32.dll,No,Not checked
6605,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
6606,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
6607,C:\WINDOWS\system32\mswsock.dll,No,Not checked
6608,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
6609,C:\WINDOWS\System32\wintypes.dll,No,Not checked
6610,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
6611,C:\WINDOWS\SYSTEM32\ntmarta.dll,No,Not checked
6612,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
6613,C:\WINDOWS\System32\SHLWAPI.dll,No,Not checked
6614,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6615,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6616,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
6617,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
6618,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6619,C:\Users\arthur\AppData\Local\Programs\cursor\ffmpeg.dll,Yes,Signature check failed!
6620,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
6621,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6622,C:\WINDOWS\System32\combase.dll,No,Not checked
6623,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6624,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
6625,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
6626,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
6627,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
6628,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6629,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
6630,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
6631,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
6632,C:\WINDOWS\System32\shcore.dll,No,Not checked
6633,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
6634,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
6635,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
6636,C:\WINDOWS\System32\sechost.dll,No,Not checked
6637,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
6638,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
6639,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
6640,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
6641,C:\WINDOWS\System32\USER32.dll,No,Not checked
6642,C:\WINDOWS\System32\win32u.dll,No,Not checked
6643,C:\WINDOWS\System32\GDI32.dll,No,Not checked
6644,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
6645,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
6646,C:\WINDOWS\system32\mswsock.dll,No,Not checked
6647,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
6648,C:\WINDOWS\System32\wintypes.dll,No,Not checked
6649,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
6650,C:\WINDOWS\SYSTEM32\ntmarta.dll,No,Not checked
6651,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
6652,C:\WINDOWS\System32\NSI.dll,No,Not checked
6653,C:\WINDOWS\SYSTEM32\DNSAPI.dll,No,Not checked
6654,C:\WINDOWS\system32\napinsp.dll,No,Not checked
6655,C:\WINDOWS\System32\winrnr.dll,No,Not checked
6656,C:\WINDOWS\system32\nlansp_c.dll,No,Not checked
6657,C:\WINDOWS\system32\wshbth.dll,No,Not checked
6658,C:\WINDOWS\SYSTEM32\profapi.dll,No,Not checked
6659,c:\Users\arthur\.cursor\extensions\ms-toolsai.jupyter-2024.11.0-win32-x64\dist\node_modules\zeromq\prebuilds\win32-x64\VCRUNTIME140_1.dll,Yes,Signature check failed!
6660,c:\Users\arthur\.cursor\extensions\ms-toolsai.jupyter-2024.11.0-win32-x64\dist\node_modules\zeromq\prebuilds\win32-x64\VCRUNTIME140.dll,Yes,Signature check failed!
6661,c:\Users\arthur\.cursor\extensions\ms-toolsai.jupyter-2024.11.0-win32-x64\dist\node_modules\zeromq\prebuilds\win32-x64\MSVCP140.dll,Yes,Signature check failed!
6662,C:\WINDOWS\system32\wshunix.dll,No,Not checked
6663,C:\Windows\System32\rasadhlp.dll,No,Not checked
6664,C:\WINDOWS\System32\fwpuclnt.dll,No,Not checked
6665,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6666,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6667,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
6668,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
6669,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6670,C:\Users\arthur\AppData\Local\Programs\cursor\ffmpeg.dll,Yes,Signature check failed!
6671,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6672,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
6673,C:\WINDOWS\System32\combase.dll,No,Not checked
6674,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6675,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
6676,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
6677,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
6678,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
6679,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6680,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
6681,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
6682,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
6683,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
6684,C:\WINDOWS\System32\shcore.dll,No,Not checked
6685,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
6686,C:\WINDOWS\System32\sechost.dll,No,Not checked
6687,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
6688,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
6689,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
6690,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
6691,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
6692,C:\WINDOWS\System32\USER32.dll,No,Not checked
6693,C:\WINDOWS\System32\win32u.dll,No,Not checked
6694,C:\WINDOWS\System32\GDI32.dll,No,Not checked
6695,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
6696,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
6697,C:\WINDOWS\system32\mswsock.dll,No,Not checked
6698,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
6699,C:\WINDOWS\System32\wintypes.dll,No,Not checked
6700,C:\WINDOWS\System32\advapi32.dll,No,Not checked
6701,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
6702,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6703,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6704,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
6705,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
6706,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6707,C:\Users\arthur\AppData\Local\Programs\cursor\ffmpeg.dll,Yes,Signature check failed!
6708,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
6709,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6710,C:\WINDOWS\System32\combase.dll,No,Not checked
6711,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6712,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
6713,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
6714,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
6715,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
6716,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6717,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
6718,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
6719,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
6720,C:\WINDOWS\System32\shcore.dll,No,Not checked
6721,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
6722,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
6723,C:\WINDOWS\System32\sechost.dll,No,Not checked
6724,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
6725,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
6726,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
6727,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
6728,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
6729,C:\WINDOWS\System32\USER32.dll,No,Not checked
6730,C:\WINDOWS\System32\win32u.dll,No,Not checked
6731,C:\WINDOWS\System32\GDI32.dll,No,Not checked
6732,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
6733,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
6734,C:\WINDOWS\system32\mswsock.dll,No,Not checked
6735,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
6736,C:\WINDOWS\System32\wintypes.dll,No,Not checked
6737,C:\WINDOWS\System32\advapi32.dll,No,Not checked
6738,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
6739,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6740,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6741,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
6742,C:\WINDOWS\System32\bcryptprimitives.dll,No,Not checked
6743,C:\WINDOWS\System32\advapi32.dll,No,Not checked
6744,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6745,C:\WINDOWS\System32\sechost.dll,No,Not checked
6746,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6747,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6748,C:\WINDOWS\SYSTEM32\VCRUNTIME140.dll,No,Not checked
6749,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6750,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6751,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6752,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6753,C:\WINDOWS\System32\advapi32.dll,No,Not checked
6754,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6755,C:\WINDOWS\System32\sechost.dll,No,Not checked
6756,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6757,C:\WINDOWS\System32\combase.dll,No,Not checked
6758,C:\WINDOWS\System32\user32.dll,No,Not checked
6759,C:\WINDOWS\System32\win32u.dll,No,Not checked
6760,C:\WINDOWS\System32\GDI32.dll,No,Not checked
6761,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
6762,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
6763,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
6764,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
6765,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
6766,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
6767,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
6768,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
6769,C:\Users\arthur\AppData\Local\Programs\cursor\ffmpeg.dll,Yes,Signature check failed!
6770,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
6771,C:\WINDOWS\System32\combase.dll,No,Not checked
6772,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
6773,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
6774,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
6775,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
6776,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
6777,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
6778,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
6779,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
6780,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
6781,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
6782,C:\WINDOWS\System32\shcore.dll,No,Not checked
